axis	gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
F7	RPS3A	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS4X	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS4Y1	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS4Y2	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS5	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS6	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS7	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS8	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPS9	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPSA	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	10.561671912670135	17	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	28S rRNA	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	5.8S rRNA	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	5S rRNA	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPL10	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPL10A	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPL10L	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPL11	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPL12	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
F7	RPL13	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
