source_table	axis	program_type	N_frozen_genes	N_tested_genes	beta	SE	P	FDR	direction	interpretation	observed_statistic	null_mean	null_SD	empirical_percentile	empirical_P	n_random_sets	null_set_id	target_genes	sampled_genes	fallback_draws	CORE_gene_count	mapped_gene_count	MHC_gene_count	MAGMA_MHC_excluded_beta	MAGMA_MHC_excluded_P	MAGMA_FDR	MAGMA_MHC_included_P	MHC_dependence	empirical_null_P	unique_gene_signal	conditional_signal	sLDSC_enrichment	sLDSC_P	genetic_specificity	final_genetic_tier	eligible_for_phase3b	eligible_for_comorbidity_phase
matched_null_generation_qc.tsv	F1																F1_NULL_1198	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1199	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1200	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1201	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1202	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1203	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1204	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1205	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1206	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1207	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1208	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1209	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1210	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1211	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1212	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1213	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1214	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1215	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1216	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1217	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1218	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1219	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1220	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1221	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1222	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1223	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1224	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1225	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1226	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1227	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1228	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1229	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1230	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1231	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1232	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1233	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1234	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1235	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1236	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1237	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1238	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1239	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1240	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1241	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1242	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1243	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1244	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1245	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1246	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1247	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1248	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1249	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1250	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1251	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1252	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1253	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1254	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1255	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1256	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1257	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1258	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1259	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1260	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1261	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1262	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1263	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1264	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1265	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1266	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1267	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1268	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1269	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1270	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1271	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1272	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1273	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1274	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1275	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1276	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1277	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1278	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1279	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1280	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1281	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1282	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1283	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1284	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1285	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1286	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1287	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1288	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1289	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1290	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1291	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1292	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1293	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1294	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1295	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1296	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1297	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1298	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1299	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1300	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1301	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1302	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1303	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1304	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1305	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1306	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1307	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1308	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1309	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1310	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1311	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1312	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1313	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1314	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1315	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1316	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1317	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1318	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1319	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1320	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1321	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1322	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1323	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1324	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1325	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1326	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1327	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1328	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1329	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1330	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1331	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1332	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1333	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1334	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1335	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1336	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1337	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1338	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1339	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1340	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1341	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1342	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1343	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1344	252.0	252.0	1.0																	
matched_null_generation_qc.tsv	F1																F1_NULL_1345	252.0	252.0	1.0																	
